Crop_Name,Category_Name,Season_name,Government_name,Region_name,Agriculture Water Usage_m3,Land size,production,Pro./Acre,Water/Acre,Immersion,Sprinkler,Drip,Canal ,Aswan 
Deciduous fruit,fruit,Permanent,Suez,lower Egypt,3218587,556,9146,16.44964029,5788.82554,3218587,2574281.193,2272930.494,3759966.257,3938097.496
Deciduous fruit,fruit,Permanent,Damietta,lower Egypt,68290,12,80526,6710.5,5690.833333,68290,54621.7231,48225.64169,96990.82817,104390.6734
Deciduous fruit,fruit,Permanent,Dakahlia,lower Egypt,4527359,782,25808,33.00255754,5789.461637,4527359,3621887.2,3197170.786,5011670.083,5306055.252
Deciduous fruit,fruit,Permanent,Sharkia,lower Egypt,1104873,191,207039,1083.973822,5784.675393,1104873,883871.5305,780249.0762,1430378.485,1511754.856
Deciduous fruit,fruit,Permanent,Quliubiya,lower Egypt,2975367,514,23772,46.24902724,5788.651751,2975367,2379669.833,2101171.223,3504286.461,3649388.261
Deciduous fruit,fruit,Permanent,Kafr el sheikh,lower Egypt,35590276,6146,61971,10.08314351,5790.803124,35590276,28475725.5,25133458.75,41917021.45,43652677.28
Deciduous fruit,fruit,Permanent,Gharbia,lower Egypt,1961949,339,5182,15.28613569,5787.460177,1961949,1569559.2,1385506.655,3318980.528,3554898.342
Deciduous fruit,fruit,Permanent,Monoufia,lower Egypt,415764,72,6606,91.75,5774.5,415764,332658.0863,293607.9322,594227.3199,600831.5134
Deciduous fruit,fruit,Permanent,Behaira,lower Egypt,34466599,5952,132702,22.2953629,5790.759241,34466599,27576472.77,24339930.5,44325724.46,46391138.64
Deciduous fruit,fruit,Permanent,Ismailia,lower Egypt,8198849,1416,85942,60.69350282,5790.147599,8198849,6560003.795,5789936.362,13249388.14,13773103.17
Deciduous fruit,fruit,Permanent,Giza,Middle Egupt,150003595,20834,225334,10.8156859,7199.942162,150003595,119983476.9,105930877.5,168603236.5,174535014
Deciduous fruit,fruit,Permanent,Beni sweif,Middle Egupt,272399,38,27907,734.3947368,7168.394737,272399,217904.8594,192365.157,382687.3756,396860.9821
Deciduous fruit,fruit,Permanent,Fayoum,Middle Egupt,8321999,1156,106012,91.70588235,7198.961073,8321999,6657009.823,5876903.528,10338223.15,12124408.3
Deciduous fruit,fruit,Permanent,Minya,Middle Egupt,4937997,686,53906,78.58017493,7198.246356,4937997,3950545.644,3487158.793,6136018.045,6903980.253
Deciduous fruit,fruit,Permanent,Assuit,Upper Egypt,3972000,400,44195,110.4875,9930,3972000,3177753.182,2804982.41,4196830.189,4385021.384
Deciduous fruit,fruit,Permanent,Sohag,Upper Egypt,5283147,532,35587,66.89285714,9930.727444,5283147,4226936.731,3730899.901,7490430.337,7791423.519
Deciduous fruit,fruit,Permanent,Qena,Upper Egypt,13855330,1395,22700,16.27240143,9932.136201,13855330,11083752.64,9784480.599,15829569.69,17416091.88
Deciduous fruit,fruit,Permanent,Aswan,Upper Egypt,245741266,24740,110148,4.45222312,9932.953355,245741266,196589229,173539760.5,256844317.5,282500521.1
Deciduous fruit,fruit,Permanent,Luxor,Upper Egypt,6028198,607,13924,22.93904448,9931.133443,6028198,4823021.929,4257046.666,6678550.657,7345484.543
Permanent Greenery fruit,fruit,Permanent,Cairo,lower Egypt,120697102,18713,113909,6.08715866,6449.906589,120697102,96565193.48,85234956.72,130168762.4,144167039.6
Permanent Greenery fruit,fruit,Permanent,Alexandria,lower Egypt,59796742,9271,81412,8.781361234,6449.869701,59796742,47834981.95,42227796.96,65214287.93,71733864.57
Permanent Greenery fruit,fruit,Permanent,Port said,lower Egypt,7803294,1210,7959,6.57768595,6449.003306,7803294,6242320.963,5510599.802,8611791.808,9474046.118
Permanent Greenery fruit,fruit,Permanent,Suez,lower Egypt,157959296,24490,107099,4.373172724,6449.950837,157959296,126372985.6,111549105.4,167592223.6,184320372
Permanent Greenery fruit,fruit,Permanent,Damietta,lower Egypt,48728544,7555,63983,8.468960953,6449.840371,48728544,38982835.2,34411558.11,55531060.92,63885830.02
Permanent Greenery fruit,fruit,Permanent,Dakahlia,lower Egypt,76424841,11849,109455,9.237488396,6449.897966,76424841,61123195.26,53970376.32,80960216.81,89053732.76
Permanent Greenery fruit,fruit,Permanent,Sharkia,lower Egypt,591437990,91696,667501,7.279499651,6449.986804,591437990,473076569.9,417666958.4,632667546.6,695954916.1
Permanent Greenery fruit,fruit,Permanent,Quliubiya,lower Egypt,244176445,37857,432786,11.43212616,6449.96817,244176445,195310678.4,172434701.2,267389560.2,282466119.5
Permanent Greenery fruit,fruit,Permanent,Kafr el sheikh,lower Egypt,43078349,6679,74983,11.22668064,6449.820183,43078349,34472608.9,30421452.97,47618501.65,52994998.22
Permanent Greenery fruit,fruit,Permanent,Gharbia,lower Egypt,164680257,25532,259589,10.16720194,6449.955233,164680257,131788061.9,116295373.7,181002425,199060993.9
Permanent Greenery fruit,fruit,Permanent,Monoufia,lower Egypt,227309047,35242,388527,11.02454458,6449.947421,227309047,181805682,160523131.6,235710988.5,259272954.8
Permanent Greenery fruit,fruit,Permanent,Behaira,lower Egypt,964576949,149547,1510635,10.10140625,6449.991969,964576949,771756544.6,681173558.8,1042067484,1146589601
Permanent Greenery fruit,fruit,Permanent,Ismailia,lower Egypt,1205645698,186922,921465,4.92967655,6449.99357,1205645698,964360639.1,851413639.5,1391845806,1499428090
Permanent Greenery fruit,fruit,Permanent,Giza,Middle Egupt,268273904,32621,183386,5.621716072,8223.963214,268273904,214604999.8,189452059.9,345325755.9,374311432.3
Permanent Greenery fruit,fruit,Permanent,Beni sweif,Middle Egupt,151772718,18455,166847,9.040747765,8223.934869,151772718,121407425.6,107180212.6,167564751.1,184766787.1
Permanent Greenery fruit,fruit,Permanent,Fayoum,Middle Egupt,248774800,30250,102899,3.401619835,8223.960331,248774800,199010658.4,175682008.6,276824835.8,306325735.5
Permanent Greenery fruit,fruit,Permanent,Minya,Middle Egupt,299360617,36401,333427,9.159830774,8223.966842,299360617,239511512.5,211405152.3,311255004.7,325706129.9
Permanent Greenery fruit,fruit,Permanent,Assuit,Upper Egypt,374676642,32904,421029,12.79567834,11386.96335,374676642,299764632.5,264592495.1,413216725.9,451086547.5
Permanent Greenery fruit,fruit,Permanent,Sohag,Upper Egypt,71065066,6241,73199,11.72872937,11386.80756,71065066,56856269.06,50185362.57,75584484.8,79720631.34
Permanent Greenery fruit,fruit,Permanent,Qena,Upper Egypt,104850346,9208,121742,13.22132928,11386.87511,104850346,83880276.8,74044153.14,119909137.9,131787812.2
Permanent Greenery fruit,fruit,Permanent,Aswan,Upper Egypt,186483487,16377,121462,7.416620871,11386.91378,186483487,149195906.4,131692573.2,202118904.6,222320417.5
Permanent Greenery fruit,fruit,Permanent,Luxor,Upper Egypt,15200437,1335,97646,73.14307116,11386.09513,15200437,12160349.6,10734380.27,15798879.4,17393129.96
